summonerName,accountId,summonerLevel,puuid
Grimstroke,PLzuiH2DT9B38KJf8DRgKiF6TuNbbmBnTHlhyGzJYukPmE4,238,6ij0dFnsMDZwgRPzd-OkCGKFWGTqokMKJVciN7znR1Ep6e1Q6pXNkRatlN0_YeyYYDH8QkO-xFJubw
DJ Elvira,FOsMBGQCCpRg-zaCLXHajzf_0fsY_RAykKHZimVI2JsJPgI,198,KdJ3n1YyvIghqb94lX0L6Kc_JEXW0MoORCUg8I1epLnj2vVdY0lHRXLgcSU0r3fDePhHINNkEWIOsQ
Saves,4snUFDHGmXWqe57_YlRq17FclaSVngErSpwIWZOUyTU,341,vh7GpkSeUlEVhIOnh-ByX3Ni7ZUpXN6_t7Ke6ijmtQnXK6Pg4Z8gur9IptP70WZ2LcMFkuLYLXKxrQ
Evelynn,3wG6w0J06dbLCkucRET2KDjSHvHwv1SCrfGy5G5pbA5e,278,7NFgZRVQo-nhvrZCU_wlVHfAVADe2GVTQru0Exma9NnGOiUvgurT5KICIiiiFod3EJL6sFIY7w97nA
Arrise,tm5e9rC-xE-yMIfQOJOBwpufqG7jnmAqJ4ImmSm0zFPi3ZQ,237,puBf9CKzDpcOYkwbPIOV8vTvQj2lw1SP6gtloEZUBdbS-iCtWPQ--efuA-1FinQXI82lZy4fueA4sw
Skarner Bot,FkmiCxZXefQz5GZo4d_1u0XNIzUEVk2nF4b5tKwLmgQfhJM,343,pn4Ny93yLQ1iTgTCQwB7LPvXgAB_nbMdheqsikjLatEezv0u3bHiPRkj8bccxeNSpxcUZ8n6PT3Aag
Spektroid,4YVxl02CGL4iSkHTRTbTJTu12iutdazIkVPffvLNq6a9Buc,227,mpknMyR2DIE7nkb0MDN0snAZmF8w-1uAb95W6ILfEBKuf6rHtLkW32ZDTU6cb2GcajElqgp427PzZA
wolfgang grimmer,gieNRrDwl2mNbdnXcupGkxJGEXzGdNBKmwFo9vsCFngTPvJLwJUp8k9G,116,aV6LrZ8N7MzlDSahvwHHa8W_c1L6Af4iPES93CqHZMs46rBQJUhB-32MONBPp6oJeJi7f26vZailoQ
infant,lBMHlfcswNiMoMMeUHWRLT0b59IQVQejycXa4qiyjdDUg6U,450,GiXYd0Hf0fd7LXB4A5l83CsinB4Z24YC3Pm-NED4vQmNsejVVNZ8OQa4kwtgxfBIE5nXtlM5Fbi47Q
wayzera,S7yKWUPg9YWPh7F6s_s7uuFrFC-DnrzJNP29he3rq04,329,gLfbrKyeTwAQ7UbZJly2KKRsXkc0xOkM9Lze5cyp1_2FHEXf_twDNmOMOStPKWlFoZDJgn4bE_CnwA
Damage1,KHqv3uZMvsfEBEDJADvu-LDdDtkfvvf8nFFsKk48drD2zBhLba3-zLh9,166,fNWysk0h5r-mTDKFNTbdfPppUjXqUQ5T8ORAW97QyvJVjA2S0F3irc7V3-U0zckdcJHR9MQPicdZXQ
Kier,MUMqsUajmHLOmAgq_yIa84Xhs--NpFll1wYLtXz8w09MXQM,166,TTxjvSXjkIZFH0rxtqHZlQmt1l1U-Oh9cCWPG6WI40VKMwzIbLnprpA8Jj91jRqa1_vGW_wAMdreIA
Mát,OUCro9EfXdIbhwRSYJW0xtwDEgCAd2LIsJklWjSZaAfC3ks,148,rx-fHihFZSzzy-PvNYEuLLbUHtwpvpdMEzAf9hI794d-sRSu0dcL2JyY966Fv7MPH20WaAQipXr6WQ
HUANG TONG DAYE,h5BDdkkVKTKbREykTh7R5mqHut7EIoWc4EzgAMWcQr-t_6c,741,_oICWNms_S0fwacc_lxQCDgVwxxLmuCXkANhZlWXbEMNb6d8tjP3FRr_pat_r23-0tbplO8gpNJYxw
Master,pc1GGeSQJLtfpH6gPXCHWBGQzcnNdh-DoOvEcUc3siA4Oqc,191,iYklC5CievcKLO0SAvPSPjjnVqkqnjokqovh4c3TLI8SilpTHrhS_Wd1EX2cGHBgYfUbKKXGnfspVA
ProDelta,-qeJUes24wWnStcJoraMcROP4t0a7jobKX5h5FwKPTd8y4g,282,t9kdHt9isKGdvQz7yIsuzjG3a7cpPF9H1m0IZhZcH_tD5dEjz6bV3tQBVleYQrqFsVpOAWpizHkR0Q
offdansan,wzwOqbZSGTgY4scUjnAIemhEkmgy-rpkmX-8p6fLq1ynuxfaYiL6ieCy,201,2Sogzdv9CzX20XfcXX8tTkP6i0zHYdhpvGmzdJVNiofz4qt7WuCcb3ijxUkJa8-tBWnioEiBoyZjsA
Sparta Link,LFBAw7IYzAOmxjwIDzXJXk73LGh7uO4iv_BbhWAHADiJzvk,261,QFbKs8esl2J2W9LVd7HrpJh4weaVvowaKkSZMS-VWw_aZ_gASHLObKNfqpp8hqBRxaCwYvBRWeSvcg
sad luqque,LAy868e5tW93rVpU1_DcCPsjS7GEkm6IMC6kjT2Vs-B_,513,JrNBw89ZFAjTq_kQng0xufRfD6KydTXAgqfmc1At5W_Thd6eGzZ9t0iKXkWEz0PqAz2NGPttqGEGtg
Hirugashi,XMhAcD3Ceyn6cgjd0kNfX1dw_YuXNLkymURj2gfqGopp5sE,182,YWgb-VhSwrR_PLcytAf2P9mrN1dI66hPpyN2TOvH6BTbmFztSwL4Xyq_bgqSUXegXtyvS_jsnd9_eQ
ihtpl,n802moGxJNRyzpECiI54l-O8Ej49YjgnPX74rz6envgtwIE,180,Ezr1sAF3gq486QhVGIXxq45_8Mnfrh2KYkAGYQ2so79hVdY5bVSihTZZ4SbM6dDqjn2SMR-7shpdLQ
king please,8vS3Y6tdBPIH24u-9tatkq7nC2bxJOq-oeH5M4fuFu8,320,8qCStCfJhuw6NLzCVwW9TW6YhplSGWo6sUops8S4jGlLxgLvQ6GnsBoubWtIrQX51BcTxomQFWYh7A
FgT,iQ4IuUSYocjEvkMdAQQma3HwuZcogWaKADYsZP8_ePIEBxw,203,FRT71MeUpzZ0BjMy7Ex5RmqGiCRtPkqp4WMKWgaLeMg__Dojn-b7NxdkU6b9U-ZhhYhxY9HFKN00bg
Kimizera,8Pj3Dv9FUm-HtmkbuNjddpJ5KjNXUaG16dzsuLYSA1dOp-8,334,ZfOA111nKubm52VOPuaIqfJNhpqOjQCwO-nfZ-3tqIZ-ywFLjU7qlrVWP5w-F-f1gmwAskZ4WvafNA
Itadori,3V3PbUljOmUWpG_Eocpo-kARM_b_gdEhsIHL8WcqA2kmBPhG3BEgZcbS,275,JFx4bCMKg3Qse8tOwNcmulknw8z3MlVeUDtb-PciIP707FLG2CL4J_fbTCuttCx6bnLqKlpG0WIzTQ
BOCA NATURAL,ZkNqHszVVIglVYY-RCpY8zdaMmCn6bzBYP6uK55JCtbIm18,322,Kg-7EfnYZMBF3thmrzWexKTcN9KMLY3-_7N-2FdELM6RDGC4H9AM2er-BkvqzPdSTutKzuX0F0G6Bw
Delphin,GYozTPUwlbor_8rmXE_jqZC09L9Yt564k2WpCdPJMnTW9P8,368,NKlDNKSoAsvP4obIFF9MCVKS68UqkD2dzEUe_y4oAF_epSxdRQMSX1ERHuIhQla3KUpBvdypzPZ8Hg
Glayde,6_Flv_v7XQsJinF0h0-o-cBDBeige0d2En0pX8f9l9Lv9bQ,357,3a-vPACVW_I5fcYE7dIvI5ILU_WXgYJvkYt3QfuCZPmePFI4F2RWRBiIUeefYHiLLDGjQPAaCbn2Jw
Kami,bgFDy9lGfn9BUk-yBi45MLmsg3355QzYasGFXGH7gZI,259,GAYwR3LeF45q88SMpNIAMD5ftnFoxh7OzCiFM4DFwWOTIao4lDuiBz9RWA8BbJ0nZMGez2EzKz8KpQ
yhcnevigivenchy,vlIlaLP0fmQh1w42I2WYvtTxv8YSh7a8cUfgNKEJ0pu1uKF7NKAQK_jg,83,YoBy78ofhD-jiF_dHzU-b3EYHPyz4vSinl_Sb9UMI4VRk6BYinjzScJXyPfpW22d72sHsbhUG7JtcQ
Pùxa Penas,kkiZD-6VC6FHxkW70rfm-m2X0iwrbEKcWAhWql0uG-o,232,SdVfsbeKJteHUmw2etdl3lzxLg2UUZ3Qd4YLgyh--KKEiPhPrIR_Hm9ptMwsDiw_FHtsA15VnVMChQ
z Rogue ,3YNFFmM2p1CoYOKJYHVwfWyHoGfBlRvWQ27Vhw-kwPg,201,s1wIT2KgvwI_gTi-MEBajkCjkaTtDm-sKYTg6MKftTEKrIsc9Pi3WqpJGJzt4iLMYcEuBuAoSXYydQ
Pirocopterinho,UUVVduBIn9BcCYikj5N_kv5RcpFE27s9kbzATFp_J1oNY_I,560,FHN7onhBdqb6gw4WDclUNNitnCht7M8TLi48D3ISSoLSkmyfkQRbcJeFSWUJH9jptIAOvc1s4pyopw
oia o alek,tdQfwAYMKGaZJ75vgmCNlnxFG_umgfJEDfKEpElmBG7_5wA,370,tHogjIiiMU6MOLDXnRvjNSNtLn1OcHBhEK5HbIigUUWfqO5z2VN275DyrJluGaQ9S8R0VfbHZ3oFvA
Drogolhus,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM,171,IpkyOBZUx-cmdfPZVsdqtTk7lXBVKdvVlyYmzS5xqpIDQ891OBdPHN2rjxAtneH7omLSUC2dK0oPxw
Filho é Canhoto,zd9UghFjsErTMRtdJkgR0XYtjJSFFkkSWPzHPg6h7WeZ,576,Rrz-mpMeVM70SE8CQ78FsKEDU8nQixM23dN1sLe3-M9w7icKyj8ISgqubQCC4coHxwHPISHQMWVdXw
Lehner,EEytnVFQByNI2bE2lO6YisGfquEFstB0CsikGTH8xm01wYA,434,gxdsteOWXq0ouINHpxywIKuGWV5HLAo52Qjn018_1Cej-iQDQ8cvyaTSOiPOIQAyTyGm1yrS5ZUs1Q
JULIÃO ANIMAL,6VOiZ8bXycuDknUtYSh8sTUHSbq5EmN2atdvkwHzGnF1JkQ,283,b9cy4YLp_JoSg3buSj02ARBkcQdv2uzWmqc_suxN2iNTTEoqnc2INuQFDBqB63z3jWQaXwgH-Gt6Kg
42781376217,BBmvgkatskw20AEF-vz9spVNdI7ZSvszHB4EWB1jcfY7rho,351,8krVAnksgHdcvpfSyqb7R8pVSjqTuUlyfb-oy0g85kdItM-hmtr6Z7hQMERkNP_HVPczJBiOGAVZSg
NeW C0LD,icNdZ0Vqz72Qjei7268_tKVlILtcZkgNv10KXuyNh9o2XwLIFeG2Igjl,186,Iv6tywgqIQOea5SgdBItHS7R01arNjyc1rKqQV_bTTRpw-WHmr3XvefTnU8QyrF5_i8iQ5nWnNtbRg
lulukarmaluxpls,vcKyEor6zV42rtpWlpQvlHUe33m0oXy9wrRo8130l0zphus,453,JiTmHSfaBtrT7PKzCEuHPhRCMM50QQ52oL7BhrREZxe2VyEKFxznJtdwgM9QYKYSjWYVtEAlt7IQBg
Flind1,7JrXJLzVeGX9NFiPORn7EEGLxjPyjWrlm4Jxp1MaTGQ1,194,-dZSW5J7W2YvLoOnQCxkSvszF5zOyY9fSZtSG-j1y_x04N8KpbhzeM3HDK93st7pqI6VBDwrYcT8bA
FURIA Lannik,enM2HrL6O43nAGB61XTRTLdgrbD9vMwafCQdv24JJyW7,416,YEB0WoA5ZbHG2kQkrtQhsK4wKw1DzjbSUOGXeH_axgld_crElte6vkv-OavDaf7_iucrirdVT1ZAZQ
f keys,ZVohccB6dJD0tiRMUcZePVb3HTroeSnFp8jqPUg12zk,511,DRTF7cfACOfrgdMHb4Zmz_ArE045x2ax5GbdtRkgzGAwOBxHoPWA3k65dFclunZS-FJ9Aae79d1iZg
Yatsu,BwuQyuaW1PQhewS-gJZ7cPFjvpj2h_XA1f2scXQgdz7ljIQDmQuLDZuB,72,yiO6nrs-T2vXkw_QqksAykB8Oyr7ntJlYj-pqzCOOg2X9zFEddSlSIfSQP8fW7UTGisRFSCBQ2uXOA
llMiguell,09B8k6m71JLNOsRYDuocVdVTtrb62gtKU1yhyvldH-I4nEs,226,IKYnQ_zG9Fl_BbqOBzByJ0ZiNsXY-Q1vUv6R7GBZqvEx45ZATTwu6G1hUM-wThxb2nKevND2hPq_BA
fukashigi,MzhyaY7LcD8RIi4uWBAOxrtNO2UvcNHQhP2IS2YyD9BVp3o,344,AeLLm67Jj5a2TvBdrEiE9LQO9IJLe_kIFDnVmbuIwWmFvMru2YF97zitJixyH2GiV92r2HNsycTu-w
PWR,KWFtw35cQ_WgQIIRbry9mZdwHKL9YBavor9-aZPgfLOvC3I,295,W99wP-dem4qQQUmZhE6vzRpkiQtKANDLWcxmVNGDF6NXGBf_LFKX5e_90Q9dJ-xjsAwJVC79mBCPUQ
Thiagolamen,ODQUEfvEjU1pMrUXH5Mhk7u1qukEmdpkI_iheVnBYOqh,367,cuDAqzlx7oWtT-GHzS9WtlgH3KiyOtHHjLpNZGhe9zQUAwrNIEcc-Sy9Tdvj6rFbhXZYTRnL12uOZg
Qveen,RaM5UjyYkkOv9IzILNtWsJRnKhIbv1NtdKVej4E7obCSak4,150,-asJHY0_baQARSy_F1MKdqvLiYpXOCWtAESdkI8PXgvIPeI6V_Z2XlTd8PHvArtu4kVdEiKEA9YXfQ
caíozera,9-FyQ3-s2LX3C53iqRKC95mUHrQoS1ShpWT7SpshY-iAfpE,587,uHs1q3t_qVqEDZo8T5YQowa047TG0pe0kvy51FVtKausnr1yoGcYFPjst-nvGS4iE17E5RCJ3cw14Q
rns zirigui,9OmRA4s97dA0KGOSl2t5YvSkarCz_-VVHKxruDAjvEtZ-XweSP0NQmAT,67,oQs2LjyU2MK_NVZu2wnF7K3DiyEe7krBdiX3tmLBgVxzcsoJ8j5m_BZt2E1t0C3bCioCg9ifMkp67A
HAHAHAHAHAHAHAH,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0,543,VGrL1OZGlQTgXFfBKQ9LbisjXVNN4NpfTXrc5ZfNge5wyghE3TL3ey2NrS_tQBvTn6tIT4xql99JGQ
Anti Saudações,fIYBzPb6FXFUTjzLE1QXLVjemOuud9dptpVyZOrodp14,340,FECxstLKcZdfu8vG08gTCUF0yzJqajLgvZrxTF5GuG3tol1Q3U_qB2yehJrbRRh7XAhRtF76ehpYVA
Bop n Block,OY63quAJV6maFzNEZZxUxI4zSmKHxcbB2MTMO6MaQ3w8VfA,505,MCva-r5cQvVkgyf-b6iMjE5IYyxJ6bP65xxZPLFZrAcTXlLhzvHRXEssSoCCtSwxaVGxkpqgQ-N-nA
AngeLMegumin,hOA6-TluTbaaELLjvv3s7TGDOavfU8NMRbKPbMdL5n7QtgDW6yRhfOeb,52,Qdmm2F1fiReC6Upoj1jS5kECaI46mcV0zMmoOTZCGhVjZ4ay1WCKyY8lUX4mPJuB581VCf52wPiKnQ
PACHAMENHA,5NXQL-zk_1bd2jHTvMJTbx__baOiYxe_Rx50_4wuYjW2Fy9yh-3baASm,122,1RoBrI6tZy7Wm89jDao17xYse-z6OaVKoXG1uT4bSXOETDtprHPDmTbfLARdyaf15DQcEuJ3SDn6JQ
AoshiAsak,ujH1qru9lR1QXnkkD9ZaEFS1jqRs5MVtCqjvLhTh1Cc,89,s8VYiQLO01jSll3U0ne65n0Gycv36cDGbbVoen2rzoSG_1xAdGoJ7wlP_TVY58L5HHPlitLu-76qdQ
Van Joune,u8Pi435SWWOeoH5TvUvUD5QrFHt8a2Jrt3FtVeljIJj0,297,-sQRY5fhNZH6ZWy9nAxppQYpFl-l_EMQlM3tuDYosvzhQTZT3Gp_PrDbUtCrE65sKUazYeGaxYugjQ
CARRYY,SBX32Dy5fUqVITVW9cNi3YxO7NGAurtWrDyJsH_7-xNv,311,RQPown7RiQ76kyjgR1yRUCd36mc0O7yk1MO2QCeILcu_SGhN0_Uoy-QJxe3Xvz5Rt8Rm3gf5MDoBhA
miminhooo,Dmk4nReRI5Xli11oHABFHtQJjyf32jEG9em2-8FKr25O,285,V1qbgt2CCXrAtAt40wu6uJ79PqDbuxyLekYdp8op0gXKCuNfhX8qxQVCgjrgizOs-0FMaRb3Hjcl4w
BONECÃO ABUSER ,frtsum5uLHmS2oIkdqiq6ASRcbmYZLXyzYU_zGE3dBI,119,grpzETR3XmjZyqpj49kxdAaVC4F4cz8V7eYvDzeMtJK7u3i9evPNazu5XxMvLZRVE3InCOifxlqqCQ
ATS Hasse,665hBEC-IAAYhK9SW3WifxU9qj6nQgynbDedzcIQcZBqnJc,190,RYMQhlZO7XF14ZOfrRt2Aiky3Sq0dhQo1pXOilTgg3HLajaNiWrF0S5Z8uNkAk142Uf4_IZS3ayFsw
Lu Bu,YQD24TRE_8sdgFh72DOdo9AE7CJla0qrm6reRb3nZ60xIqQ,402,BNS5W5lmDflQOeY6IiT1ascfXJ7JlSQLXLNMVFiLfEGp_Ev6v9UXtmbQeao1V3UcidhhOBIRp7lbXA
Sharamanaias,Shl2d-JQcr8C6VuH2xqe1knMUfE6mt5h8PEHF6Jfj-Unmt8,328,TcTfquDkQ8iDqXSjtHtdmt1tYakN9Tyy334hGmNmKfIXDdA1C2Xrr1DxqxPVVT2mrYCQNHvvyS41LA
makira,tWQPmDZCDjmeXca-a9kP5ODjZoiiVWaBDNfq7k9nTbE,58,4M0F7u9UmkJZWENqLNwHKeWjTrj_LM4WhPwlDlX1XgxPoVQ5Dw2YFcQS-vQK6awvNKmlfzL1AUX5gw
MeuPIPINo5euPOPO,r1LnCgil7V2hZvkhZZbBTos_6Opyb7IpSz-PdLnDnKMluSM,211,huBiwTXCnjlThnwSyB1CMoC_kuNi-0vgeQghjQaSHx-jA_wNWTCUS7C2VLaYU0Qzc60zazRUvtoutQ
CarameIo dog,svGf9sKSsJJmbnW5PHnB6yoaogRZZTxjS95NPhaMcdMT7kY,400,SpYrH9VTbVe_TMj3KFItDg_arkyb_I4aYR6CggltYAlQDcEtmPfjZbIOQfimhq0EcrnbZbddcRkV6w
VINl1,2lB1qe9SAyQDWkklgxGUgJ0pyloZLAJcQX_hOOMKLHJW,382,8XqCdunODYuyOwn_ZRNNev62cImotmWqahSFLMPYP8U85C_E_Xm0X-ThzkXde4g12kz6aOXPpj6VTg
TheGH0ST,QXRhMJKrkSDcJjuVkPbrUa9r0fe1b2XBLxJG1c-6Id8wWxQ,313,s1sgmpVArPoimOWHoEF0BieHiyJ-p8LWkJEUoxHBGvoAc4gM9T4qpLlTMYjyOM60gB2Aex70Jw8mzA
Weat,iIHrJsQWI82jYvhnAvxXi2yGR9n_6FPGU8sk2u5Vkbk,361,9WqFi2EJ955lAg9YwQevtsn8-2iwidaBDjogVftUD_hzDcodnQt2Fgi-60fQctNYl7pnfABWXAxwdA
OU LORD,T2BWSF42U-2O-mUyKmfvamoFfNAziaVZI-tLoFE5oMGSRhU,157,amrlCcED3qwE241ZKRYW4mpCTF3rmc2Z_0P-fGRpwvZHuTlIZ13UoYdBfaVPpnPjmnEimUymWi_eWw
KBM dyNquedo,b6vIkR7XQ9jb4IxnuV9k3wCVe5U9AAFqAv2xhTO2yZzDgh4,372,odeAtayKxI1apAQiXHPvZAZg-FSEcVX_m3u9f6ycKRVSwy6A4E6hHRoxe8AoNWwLeivbSqcR2aRTUw
Loop,9mDrK4VUvcyoDcQ49VwC0hxBe5LLWYKrjQn8YIc5-Kk,278,gYeQNDtWaEkxTRm5n3l2tUBcptKL7q5L3yfhmCBz85fJ_NlqLwvgeMpVgXkkLsa0gTean6DLTszhtw
Cuellox,_C_pgA8Vk_kiyslUwWS6z-plvSL8BSyDoTaJPgzK0b-Jxpk,61,hrN4ul0nlumuffs0lfFvLCmDVC-Sp6BHCRWOs2mOMTFYko6PT374saT8Prk_o1SLO1Oof1QJ0MoG6A
SNOTT STRONDA,pNgxc6jry6Gh5RIho54U_ny5beIrbLqYpuS0-0CdAnlX6ZY,356,saMBmXOrnrh9x3-L-4A0bSK9JO69HMA0PhxZosWUtGGH-A5Q2OtrZBJO4jB7dvRhi4JRFCj012SiRA
Syoke,fFUK2AZqnP2yFsxO92WAtsleTmJvIj2RnCCnf2hGopaKUCo,266,9ReYjUKXuQwsPrwTLfIFqncQ5eRVqeV0y-m5hGCcOkFyk7arufmRzWKyekZUJq__2aH9YGZx_DYmYg
Mortifer,lPl9p2wJkC5LWqWRQH4u8LHE9Ocf2F6Xqb4gyi9yGZeXjgc,560,VtJgsHOzN3M9HCGYuWpRBfQXra8WP3WaGLg3rVf-m-GZb24bZKwpdWmqRQoJPiA6ZzCOahSV_g8NYw
Hirusen Chang,in470gGhyqs4SAMxkppcJ1yEnxqJ812ExBDd9iW7YkM,227,Yu9RddVrb2i5aROLC9_4X7oQDbp7GQ8ozPpMOIC50TF3WiSOG4WW8TtRqx4jfBfyi2ajwGfRjnfXHA
Sejano,hy-3kUuuLrWZaxjUW4Fp3Y6zDTKu87WrIvZIm26hgWEBKTw,191,xorjQl7n9mRp1JWWPd3Zb6QI5Xjz9JU6-KNzqd2OU3HTxBEDG4g8cmpkQmFE3xkGAM99rjfGRs3C2Q
Liritus,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY,587,C0iw1wg2uxt9RQ7zeruHYEbCP9pF-4WIBdmvt26mLUWXGvvZSju4pRla_pJV7XsexhxiFzHi02cV0Q
tier20player,5DbvJK6mXLbMS2mhyx4FgmfLqKQyFqAZjNxboOctnHvx-9Dsx1EAdZ__,131,-Df6Ms3BIPfvyYFQ-WuMRbYo6eujAf7ItM-oWEseUb8E437pypKMVHPyJwW4D7Za30EVV7Lbimt7gQ
twitch kadaki1,s_sVsRnqFv63ZMlOYfIUmTirqMCnpV8BkPGDFQ08vjs7,171,axvI8TMDmWUyzmEQ9rUyAvRqImFcymvKqiSi_wFUrCze4bat6sQNryOsFQLVLxccEB29CP-7h-xqqQ
Izuku,2C1nTABD5FF2GZV_y3emUn4JmS3dwZO1IbxB_gvaDc3kb4g,278,Csqz-Y_pjmY59Pdetu5DO9bkSDi7tq6PthhlO94DwpZI_wwngdK4VUSibRiA4VIDgQSmJC5okhfd0g
VTX Salsicha,uJBjtPuSnsJhtVavNyUvq6jFyg7ZAyF74_pVoaVWNJU,495,rg_ucCJWmhzdhspiFSMx6FrgTBRx-qIEdtOXmk_3Vq1IM4et_OFKPke4Elci-sG8kmjvjq4rpqrh6A
Procurando Nami,5GJuODRC-KvF_378zEwWgU5xG6xWwvITe-MzcP6ZBdxkFa8,433,jhV8_2xknVP-XbOIR0v1-vpX_Qf0WowrtD2mbjD6N3ofsZCZZKAEukcnBW3rYgSdsPtngDsgu6IoWw
GabrielSilva27,grLpxdjuk-cBK_gJSA8PCGexB7SQ3NGwHurNg_ASB27XAWg,284,BoaXv7akj81jIupSTgJttxuoEzuOVMsY_iKWjQ8zVnnWck348ul2OXL-_r0Gv51Fips3loLifz9lDQ
Dont taIk to me,GvTiE0cWG0xAIHegADmPdWjlFN52nmcZnCpUiOxhpjix2aw,152,3NaYqWgUIPz4_cE-VDDi5bALZxwR1PZWeCCLRBnZFOmeUE7b4FG37FJ40w14x0IHJpf-rZrgXPjmFA
Él Caspian,Ne9PpINP8hPtB0TkOVtvM8l2RyT7pVT9h-OPzt5Sor0tB8w,353,kHkXUEui0RCegUueZewBmNsB0Lku1x_gCZdIbabvQD1dxSUWNIuIBi014I7xR8-Q2x0qdwVK7X_r1Q
IMorfeUctA,c7vOkvI3UCsE8-xz5xTHkX_mQPhw1OQtR6refVCPYcam,424,UaVHwyb7b88PJLQf1XOBlFoBO5dPPb7KJ87S72UOhsZju4gbCyw3Amk-EuAYFJi4vSelGyuAN-6p6A
gragolândia,0qoOLau87rp1S4D-ktFzuRRUDcezkVYn7GZb8KUjsxmXAdc,255,Ggr0PZtgIoM_i7zxMQgPrHYd-rDI-iKFsKtDUpS_MfdPQ_NBYYevbXyXvEZBQOfIaAkxr5qrpNgYVA
LLKO,NE3-fkDzeCw1XpA0Uxcf_JgIt4D41wGJ-uLq_XXDZ3CF,139,aFJyFsrfgFvpErGJ0Pl4CpYs7ZuEsE1tc4SgacG2wcPYW6d8GleEB02Si47eQPYXolX13Y9TV7t1FA
YODISTALOL,wB8afujGYi1jWWww0UwJNKeYyvM_uNzEul98KZm2CKJS8-d89p8ZBcgG,142,4fPQXTRxL-RG9T88lhSC7z2tM_8pxexu4yLX33QmXtGgdKTo78Wgt_MDHG0UOh6NAA8NXG86IeYLRw
Random Famoso,sX0IZWBIAyM0lgXAjUOsyCrBbX8Ro3kJnpISjAu2h5AT,90,nK_WoBB_sISFDQlE-ghjpyNUw8xUEaunhpXJndUrYQT8CDXfpjxBxiuPyUHcE7eJQ80PBhgOtJV_Jg
Flow aBsent,6NSuWwG1x3tvK_2OnMCvsVoYGvFOE9b-U4wXlLCGaUw,155,OPDkjJMrgaH6f2jebk_VxJy5A6unOfNvxBsUk3W8I5HaqsDxGgItF4WpTmLoBsOYLuFSuxce1S_57Q
Killuá,VcJ9D90hBGZ_grN2POlTNXr2pXlerVptm6X7pTK2TLamVrU,413,wpHPgYzKIXD-VaK-lVJfJleiIv7QlvBPT4HQqV5-sFPM3oL4Mupw84F8GwS6x85E9L8Y4JhQU_zUCA
AIl Míght,pXlzEFPTiDNqEB_MSTKQaFqbkG6ZqjUXhph0CALTLYXfn-0,311,ENTRpBN6E8bxUWqDz88T7k4tDB33awup7g_KWM9JUGLbPjkj0sEbfgmnzYiBA0R88wngrQdr1kixHw
Bz Arroz,ebLiVdYzEWhNrRSArXpb1CD3CL2fTvILpX62s79igNrFX20,287,myvHRmYaXsr9akylEW_5H9ySvvTpmNwi6-4fLDIBhTMIeEGdCvndn5OpMV3qFgkafU4Z7p1uh1DmQQ
1Sx,qw3u3iSfwwii0bQY-wjYNEpWNoNtRFwOsJq1plE5b9Yz8nA,200,ZnA8RziIdTB5joEDKoKpfBQcboHPhdiR9sehV3BxNMQx-R8Pxcc4F6mUcKcnfewZyQQmPFKx3NTc8Q
Smurf Do Theus,I9WHUdCvsz-_myv0GIsgCZAub1co1vn-DyTfnNIJLP9OnuY,160,Qi-e8PpuU01-qQfrXnCqty4RJyb2LnNnRI-QiGX_J1FRI3KJmvsApWccJGReQcTt_h4IxaNGZSkpYA
criszin,DNA6yV52F3u_s409Nx9XO4timrJTLJdSrXfNv8gZMHk,463,Z6OsMyA6SPLa5AoXhGXAHHQkQm-TSC0I7x7VsvPyuF7HMgdJ5K1IHCRC-OeaSxl35QheWtKAeo_Fig
Tokoyami,EvxepufapLhZ1CINILf7AtncCdwbHYY34u7s0ERAKRtBu7s,398,UOsWoIsBUuJ5qTIMKXjutC_z6xUvwUoJW2r4rilhwzgdZmbkVgD0BRygjoUMvKBn0jIfF1cV2FBivA
Bellar,l06Sd_DLBxoPM-y0FF32JJVXUM822_sICG4i6jzk5tx8BCK8wX8T3ajh,113,_UMF5ZFa0_B4WhbUBUnKV8sesgcpPKqoEvRjbq2pASV0hk_RJGRMF0R0GXNVXrKje3mfr4h2SPqozg
Tidley,WYAWK6zfzzEFfglUAXFa7qtdV2KIWcMbqnBOPTyKsyQWDzQ,420,XycW4NcPToLFBH4QFkK_hMK8pNGQwa0QhPdAV0DB29_txfkZ3m8dB-tSa1gh1X3OuacDpeD-41Obsw
astro,97FVAtIklJwjkestzw3s4LPu1T9L1452vK44nVGV9rNI,341,Mb3-hQrQ4DSmUF_am32ZA_QgkJ_3CeCo6H3R6lpfoleX61Kbv70UqHxMEw6P8fxfRw978v-5ld6DNA
BOINK,jQbcr3zcX7SmKzB7IfCvFzfRKKeSKG0QRRuhR5M952RBstNR5Y-dOSqJ,53,x7XWgr7TODeOD0ziM1eADgdoaXVSv1ljKlU8rkuEIzkOA4l2DJ5GK0LUli8H5IGjO_0Ney2xhE6K7w
Nantess,JRF5lYtORmB09ts5r3fhnp2rNaL5qX9Vqpa9QRUnfSKOEjY,98,jk1EQ1RwvaqQBrGR1tWuI5j6FfM3L9DZkRYC-TqH1stF34rWYfs3JGTNj-aADAX5w2XpLIhzrH9zrw
